#Header:polygon-version1.0
#ID LocationList Comment
#LineCount=119       
SUA6_2;N 36 07 32.27 W 99 45 59.27,N 36 07 32.27 W 99 44 36.47,N 36 07 32.27 W 99 43 13.67,N 36 05 22.67 W 99 39 08.87,N 36 04 17.87 W 99 37 46.07,N 35 58 54.23 W 99 32 18.47,N 35 30 50.51 W 99 06 16.07,N 35 28 40.91 W 99 04 53.27,N 35 28 40.91 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 24 21.71 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 28 40.91 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 18 58.07 W 99 06 16.07,N 35 17 53.27 W 99 07 38.87,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 17 53.27 W 99 21 19.67,N 35 18 58.07 W 99 22 42.47,N 35 55 39.83 W 99 44 36.47,N 35 55 39.83 W 99 44 36.47,N 36 01 03.83 W 99 47 22.07,N 36 01 03.83 W 99 47 22.07,N 36 03 13.07 W 99 47 22.07,N 36 06 27.47 W 99 47 22.07,N 36 06 27.47 W 99 47 22.07,N 36 06 27.47 W 99 47 22.07,N 36 07 32.27 W 99 45 59.27,N 36 07 32.27 W 99 45 59.27,N 36 07 32.27 W 99 45 59.27,N 36 07 32.27 W 99 45 59.27,N 36 07 32.27 W 99 45 59.27;Stanford 4D Compact Envelopes for Continental Recovery
SUA6_3;N 36 59 20.87 W 100 25 42.47,N 36 58 16.07 W 100 22 56.87,N 36 57 11.27 W 100 21 37.67,N 36 56 06.47 W 100 20 14.87,N 36 46 23.63 W 100 10 38.87,N 36 26 57.95 W 99 54 12.47,N 36 20 29.51 W 99 48 44.87,N 35 37 18.95 W 99 14 29.27,N 35 37 18.95 W 99 14 29.27,N 35 35 09.35 W 99 13 06.47,N 35 35 09.35 W 99 13 06.47,N 35 34 04.55 W 99 13 06.47,N 35 29 45.71 W 99 13 06.47,N 35 28 40.91 W 99 13 06.47,N 35 28 40.91 W 99 13 06.47,N 35 28 40.91 W 99 13 06.47,N 35 28 40.91 W 99 13 06.47,N 35 25 26.51 W 99 14 29.27,N 35 25 26.51 W 99 14 29.27,N 35 25 26.51 W 99 14 29.27,N 35 25 26.51 W 99 14 29.27,N 35 25 26.51 W 99 18 37.67,N 35 25 26.51 W 99 18 37.67,N 35 25 26.51 W 99 17 14.87,N 35 25 26.51 W 99 17 14.87,N 35 25 26.51 W 99 19 56.87,N 35 25 26.51 W 99 21 19.67,N 35 27 36.11 W 99 25 28.07,N 36 36 40.79 W 100 16 06.47,N 36 38 50.39 W 100 17 29.27,N 36 45 18.83 W 100 21 37.67,N 36 51 47.63 W 100 25 42.47,N 36 53 56.87 W 100 27 05.27,N 36 53 56.87 W 100 27 05.27,N 36 57 11.27 W 100 27 05.27,N 36 58 16.07 W 100 27 05.27,N 36 59 20.87 W 100 27 05.27,N 36 59 20.87 W 100 27 05.27,N 36 59 20.87 W 100 27 05.27,N 36 59 20.87 W 100 27 05.27,N 36 59 20.87 W 100 25 42.47,N 36 59 20.87 W 100 25 42.47;Stanford 4D Compact Envelopes for Continental Recovery
SUA6_4;N 38 18 08.39 W 101 30 05.27,N 38 18 08.39 W 101 30 05.27,N 38 18 08.39 W 101 30 05.27,N 38 15 58.79 W 101 27 19.67,N 38 08 25.55 W 101 17 47.27,N 37 57 37.91 W 101 08 11.27,N 37 51 09.47 W 101 02 43.67,N 37 47 55.07 W 100 59 58.07,N 37 41 26.63 W 100 54 30.47,N 37 34 57.83 W 100 48 59.27,N 37 31 43.79 W 100 46 17.27,N 36 56 06.47 W 100 17 29.27,N 36 32 21.95 W 99 58 20.87,N 36 23 43.55 W 99 51 26.87,N 36 06 27.47 W 99 37 46.07,N 35 58 54.23 W 99 32 18.47,N 35 54 35.03 W 99 29 32.87,N 35 54 35.03 W 99 29 32.87,N 35 54 35.03 W 99 29 32.87,N 35 54 35.03 W 99 29 32.87,N 35 52 25.43 W 99 29 32.87,N 35 51 20.99 W 99 29 32.87,N 35 47 01.79 W 99 29 32.87,N 35 45 56.99 W 99 29 32.87,N 35 45 56.99 W 99 29 32.87,N 35 45 56.99 W 99 29 32.87,N 35 45 56.99 W 99 30 55.67,N 35 45 56.99 W 99 35 00.47,N 35 45 56.99 W 99 35 00.47,N 35 45 56.99 W 99 35 00.47,N 35 47 01.79 W 99 36 23.27,N 35 49 11.39 W 99 39 08.87,N 35 51 20.99 W 99 41 54.47,N 35 54 35.03 W 99 44 36.47,N 37 56 33.11 W 101 20 29.27,N 37 58 42.71 W 101 21 52.07,N 38 03 01.55 W 101 24 37.67,N 38 13 49.19 W 101 31 28.07,N 38 17 03.59 W 101 31 28.07,N 38 18 08.39 W 101 31 28.07,N 38 18 08.39 W 101 31 28.07,N 38 18 08.39 W 101 31 28.07,N 38 18 08.39 W 101 31 28.07,N 38 18 08.39 W 101 31 28.07;Stanford 4D Compact Envelopes for Continental Recovery
SUA6_5;N 38 28 56.03 W 101 41 04.07,N 38 28 56.03 W 101 39 41.27,N 38 28 56.03 W 101 39 41.27,N 38 27 51.23 W 101 36 55.67,N 38 27 51.23 W 101 36 55.67,N 38 26 46.43 W 101 35 32.87,N 38 20 17.99 W 101 28 42.47,N 38 10 35.15 W 101 19 06.47,N 38 03 01.55 W 101 12 16.07,N 37 33 53.03 W 100 47 36.47,N 37 30 38.99 W 100 44 54.47,N 37 04 44.51 W 100 24 19.67,N 36 56 06.47 W 100 17 29.27,N 36 50 42.83 W 100 13 24.47,N 36 45 18.83 W 100 09 16.07,N 36 43 09.23 W 100 07 53.27,N 36 38 50.39 W 100 05 11.27,N 36 36 40.79 W 100 03 48.47,N 36 36 40.79 W 100 03 48.47,N 36 33 26.39 W 100 02 25.67,N 36 33 26.39 W 100 02 25.67,N 36 32 21.59 W 100 02 25.67,N 36 30 12.35 W 100 02 25.67,N 36 29 07.55 W 100 02 25.67,N 36 29 07.55 W 100 02 25.67,N 36 29 07.55 W 100 02 25.67,N 36 28 02.75 W 100 03 48.47,N 36 28 02.75 W 100 03 48.47,N 36 28 02.75 W 100 05 11.27,N 36 28 02.75 W 100 05 11.27,N 36 28 02.75 W 100 05 11.27,N 36 31 17.15 W 100 10 38.87,N 36 32 21.59 W 100 12 01.67,N 36 36 40.79 W 100 16 06.47,N 36 39 55.19 W 100 18 52.07,N 36 43 09.23 W 100 21 37.67,N 37 13 22.55 W 100 46 17.27,N 37 25 14.99 W 100 55 49.67,N 37 45 45.47 W 101 12 16.07,N 38 03 01.55 W 101 26 00.47,N 38 18 08.39 W 101 36 55.67,N 38 24 36.83 W 101 41 04.07,N 38 24 36.83 W 101 41 04.07,N 38 25 41.63 W 101 41 04.07,N 38 26 46.43 W 101 41 04.07,N 38 28 56.03 W 101 41 04.07,N 38 28 56.03 W 101 41 04.07,N 38 28 56.03 W 101 41 04.07,N 38 28 56.03 W 101 41 04.07;Stanford 4D Compact Envelopes for Continental Recovery
SUA7_0;N 35 23 16.91 W 99 10 24.47,N 35 23 16.91 W 99 09 01.67,N 35 23 16.91 W 99 07 38.87,N 35 23 16.91 W 99 07 38.87,N 35 23 16.91 W 99 07 38.87,N 35 23 16.91 W 99 07 38.87,N 35 23 16.91 W 99 07 38.87,N 35 20 02.87 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 07 38.87,N 35 17 53.27 W 99 11 43.67,N 35 17 53.27 W 99 11 43.67,N 35 17 53.27 W 99 11 43.67,N 35 17 53.27 W 99 11 43.67,N 35 17 53.27 W 99 13 06.47,N 35 17 53.27 W 99 14 29.27,N 35 17 53.27 W 99 14 29.27,N 35 17 53.27 W 99 14 29.27,N 35 17 53.27 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 14 29.27,N 35 23 16.91 W 99 13 06.47,N 35 23 16.91 W 99 10 24.47,N 35 23 16.91 W 99 10 24.47;Stanford 4D Compact Envelopes for Continental Recovery
ELLINGTONFIELD_CONTRECOVERY;N 29 38 57.15 W 94 52 36.73,N 32 51 21.45 W 97 33 51.44,N 32 43 28.41 W 97 46 59.34,N 29 23 59.46 W 95 17 27.03;Continental Recovery at Ellington Field - based on Stanford Envelopes
ANTARES_ZDC1;N 37 57 00 W 75 27 00,N 37 51 00 W 75 17 00,N 37 57 00 W 75 13 00;HA for Antares launch from Wallops on 7/13/2014 - 2018 Medium
ANTARES_ZDC2;N 37 50 00 W 75 31 00,N 37 39 00 W 75 31 00,N 37 40 00 W 75 31 00,N 37 42 00 W 75 30 00,N 37 19 00 W 75 30 00,N 37 26 00 W 75 40 00;HA for Antares launch from Wallops on 7/13/2014 - 2018 Medium
ANTARES_ZNY1;N 26 08 00 W 63 12 00,N 27 46 00 W 61 17 00,N 23 20 00 W 56 53 00,N 21 57 00 W 59 08 00;HA for Antares launch from Wallops on 7/13/2014 - 2018 Medium
R-5107E_WSMR_SOUNDINGROCKET;N 33 57 04.622 W 106 44 03.206,N 33 54 00 W 106 46 32,N 33 32 45 W 106 58 47,N 33 26 50 W 107 00 02,N 33 35 00 W 106 48 02;WSMR restricted airspace used for sounding rockets - SFC to UNL - 2018 High
